story_id,Coherence_std,Empathy_std,Surprise_std,Engagement_std,Complexity_std,Relevance_std
200,0.14386118596926845,0.06369715163583836,0.14253202996041764,0.14529886015225948,0.18497446823545283,0.15735938804067817
202,0.30034795004582365,0.15796382522382119,0.2737920244971917,0.291721082450103,0.35181211313198146,0.31307285070551005
204,0.13357926387532676,0.1139239797395337,0.11421022370118945,0.11944111796719037,0.16005062823939806,0.12180178984230079
205,0.20739405723547563,0.12682426959073034,0.1926371638421077,0.20933730602307893,0.2429409476819849,0.2042990110205596
207,0.33014232707611546,0.18758163216027274,0.2954398499692807,0.31011407174338934,0.3808129068197694,0.330884592317639
209,0.19779705877702863,0.14780407964220074,0.15538772780153673,0.16312812197379487,0.17575346200114433,0.15291542829708332
210,0.24486850031885202,0.1709982147101046,0.1911772713250364,0.20291415927382003,0.2352691746440768,0.2216248211774873
211,0.2975348280841955,0.22377522993015883,0.27963176990105576,0.3022161226371301,0.3720647436568338,0.26535258535833395
212,0.21910020025732765,0.19142972065061667,0.19493768228623418,0.20106620275955395,0.21879697105226117,0.1689475202693527
214,0.31224205375955827,0.227456805180798,0.2943397367428236,0.3236205607735372,0.40528485621146165,0.29938575593568784
215,0.1419938839164524,0.1321645751748095,0.13341904942044738,0.167046615773446,0.15856517677095872,0.09952360104752357
216,0.24332729477594717,0.17783525945795897,0.22848608839232876,0.2381972928914551,0.29039742168840166,0.222434825304061
217,0.2895223277733078,0.1857292846274274,0.27504832952276115,0.28102233877046684,0.33507898809773734,0.2856360007246371
221,0.2511752501564404,0.1635230787099,0.2217468019111335,0.24978107455278695,0.28695219705558994,0.25402413571278765
223,0.20109803667624385,0.1520679676049979,0.1713468130195793,0.19206205387987058,0.19922902488160785,0.16481308872784164
225,0.22969094118820868,0.18694871899414903,0.21242140621774122,0.22850510497410875,0.29010914061393356,0.20727007045388968
226,0.3933613604144997,0.21723657722248424,0.340666672526799,0.37399251910383907,0.43093986684423685,0.3925435367118123
227,0.17370584386734156,0.08119523926182479,0.17358037148895394,0.19174509302328152,0.23453890806825495,0.1846376201964854
228,0.21866580174875527,0.1547986492729698,0.18838643445818803,0.20322342968584362,0.24033292795074646,0.20289916020161336
229,0.21647030612332355,0.14504151991154118,0.18871516108752764,0.2101798748186359,0.23278058477415664,0.18950515008889254
233,0.3479213523144935,0.2537703083906751,0.30564094626017896,0.332315741655162,0.36577403161152316,0.2960471355556457
